Customer Id,Account_No,First Name,Last Name,DOB,PAN Card,Contact,Employment Info,Relationship Status,Email,Transaction ID,Amount,Transaction Type,Transaction Date,KYC_date,defence_background,Ok_to_Call_or_email,Criminal_Record,Feedback Date,Feedback Text,Feedback Rating
313563,7.86E+11,Diana,Short,15-12-1971,GMBQGJ399L,-7794935533,Active,Single,marlon.hane@hotmail.com,88700b3d-d6c2-4400-b1c7-cef78f6b9142,819.19,Withdrawal,02-12-2022,25-10-2021,TRUE,TRUE,TRUE,16-01-2023,Nor worker word compare husband site seem. Measure country begin top education kitchen seat.,2
518785,4.24E+11,Angela,Larson,01-06-1985,VD6KOPJYE5,-8642028294,Closed,Single,,1cd80220-9033-4722-98fb-87440de5438c,744.07,Deposit,14-06-2023,01-04-2023,FALSE,TRUE,FALSE,30-06-2023,Family amount modern send necessary. Land shoulder your reduce last.,2
868391,3.93E+11,Jeremy,Giles,28-10-1952,R0D5QV3RFG,-6357890480,Active,Married,slyvia.bahringer@yahoo.com,1d19e323-479a-485d-93ac-7c4215e57c0a,889.98,Withdrawal,30-12-2022,12-04-2023,FALSE,TRUE,FALSE,25-05-2023,Sound system summer which big. Action past blue eat second manager. Close current likely year himself president very.,3
267994,7.76E+11,Laura,Gill,03-12-1965,P6C2LH63YB,-6364367188,Closed,Married,agustin.hansen@hotmail.com,bf6046b1-df86-4b87-9231-07d2dbde6552,961.75,Withdrawal,02-04-2023,23-04-2023,FALSE,TRUE,FALSE,17-02-2023,Trouble despite religious kitchen. Tonight glass reality reality.,5
2787,5.82E+11,Taylor,Davis,31-03-1963,TPZFMA7VB4,-9804641566,Active,Married,,ea472618-9cfc-43f7-851c-ea7750db8fd8,190.79,Deposit,07-11-2022,30-10-2022,TRUE,TRUE,FALSE,06-03-2023,Simply little low or event. Dinner process evidence sit painting by movement our. Keep small black nothing compare.,5
816257,2.75E+11,Peggy,White,01-10-1972,3LIZDNK3S5,-7094269322,Closed,Single,alyse.mcclure@yahoo.com,11de8cbf-08a8-43f5-b456-ff3e74b7a6ec,542.65,Withdrawal,09-12-2022,10-01-2022,TRUE,TRUE,FALSE,02-02-2023,Computer bad Democrat bad challenge truth ask five. Vote source individual save. Speak song trial all call create yes.,3
780844,89757077023,Elizabeth,Turner,22-10-1953,2BE4ECQU9E,-8766385887,Closed,Married,,203e2319-d9e7-4085-a173-49678bf51f45,925.19,Deposit,13-12-2022,09-11-2021,TRUE,TRUE,FALSE,01-12-2022,Choice compare song possible director necessary run. Pressure significant reveal economy national down sign your.,2
364457,4.23E+11,Luis,Huynh,21-09-1958,5X907E7USQ,-6814587648,Closed,Single,,6c39cd15-6b7c-45db-be4c-6831b0cfaca3,293.39,Deposit,05-10-2022,29-01-2023,TRUE,FALSE,FALSE,21-09-2022,Case create man significant per. It player girl back determine media at. Large kitchen democratic.,2
359280,7.88E+11,Mary,Duke,26-07-1974,6A1NR25GOY,-7169560120,Active,Married,luther.jones@yahoo.com,9cc0d9b1-df10-4127-96d2-95f329796236,440.27,Deposit,11-10-2022,17-07-2022,TRUE,FALSE,FALSE,27-07-2023,Tree from development girl not.,5
833010,1.32E+11,Kimberly,Gomez,13-11-1960,HV75SKY9F5,-7379366998,Closed,Single,,1b1120b9-af9e-467b-bff0-ed3c6068bbfd,66.16,Withdrawal,05-06-2023,22-02-2022,FALSE,TRUE,FALSE,28-11-2022,Nearly between be check debate course national. Hand red second successful point father. Walk one knowledge bad.,2
846950,1.37E+11,Mark,Shelton,03-03-1994,Q4CKYE9C8G,-6721896846,Closed,Single,,a715f9fa-ce57-47eb-9da4-fa4b5164b052,174.25,Withdrawal,06-08-2023,16-04-2022,FALSE,FALSE,FALSE,17-08-2023,Something until evening most again reduce. Continue either no another whether. Can open artist decision leave structure must.,2
942968,20404305745,Teresa,Morgan,14-10-1964,60TK3OS02V,-8829556167,Active,Married,,56aec501-e7c7-49e6-b9e2-939533824b59,490.4,Deposit,17-07-2023,19-07-2022,FALSE,TRUE,FALSE,08-07-2023,Almost teach care reach meet. Leave thought political vote service president. Source alone important side worry while.,5
623057,8.83E+11,Jacqueline,Hudson,21-01-1996,FHAAB87KNC,-7445535299,Closed,Single,beau.oberbrunner@hotmail.com,1c55ca7a-0963-47e6-b249-5f4785d2dab2,760.49,Withdrawal,11-07-2023,29-03-2023,TRUE,TRUE,TRUE,19-02-2023,While require cause even anyone. Letter situation much.,1
781001,7.61E+11,Savannah,Palmer,28-07-1993,71H92WKD6Z,-9601518479,Active,Single,bernardo.weissnat@hotmail.com,fc8d4378-e77d-445f-bb2d-8ba6782103ee,113.58,Deposit,15-08-2023,05-06-2022,FALSE,FALSE,FALSE,25-12-2022,Travel end right sell water. Heart whose travel our. Also our responsibility away student buy.,4
845198,9.39E+11,Tanner,Ramirez,20-07-1962,OG7QF2TT01,-6274164234,Active,Single,,d0ad5470-2f3e-4301-bc83-6eb1d6d49798,652.67,Withdrawal,20-07-2023,25-07-2022,FALSE,TRUE,FALSE,03-07-2023,Later relate side head evidence already worry. Stay item capital pretty while benefit. Into firm leader either represent.,4
432137,24202926131,Joshua,Johnson,18-09-1973,RIXUFVZZSM,-8819891467,Closed,Single,vaughn.harber@gmail.com,13003443-b9f1-41d6-a3e0-fb8999dee36e,140.21,Deposit,06-09-2022,28-01-2022,TRUE,TRUE,FALSE,07-11-2022,Mission carry happy break consider choice ok. And capital attorney.,3
544210,5.42E+11,Charles,Sanchez,29-06-1996,ZSGVOXMWU9,-8766849495,Active,Single,,d1ebd010-3e66-4360-9db5-4c2d143b5c72,580.7,Withdrawal,17-02-2023,12-02-2022,TRUE,TRUE,FALSE,30-06-2023,Coach policy attention society point which somebody. Able understand yourself plant enter or individual. Top development here reach education if real treatment.,4
456174,25363735206,Edward,Martin,13-03-1957,BI8C1H2XHH,-7488909504,Closed,Married,nakisha.jacobi@hotmail.com,d4492398-63ad-43e7-9344-04e3ed6da491,990.93,Withdrawal,13-11-2022,18-03-2022,FALSE,TRUE,FALSE,13-10-2022,Carry produce eat.,4
983937,6.40E+11,Susan,White,02-12-1990,GS9MK9F6WN,-8931357078,Closed,Married,,10f8786e-b307-4314-a4a4-b9ad2071232c,516.73,Withdrawal,04-01-2023,29-12-2021,TRUE,TRUE,FALSE,12-10-2022,Threat less art doctor choose race inside. Add exist matter bed tax generation. Again fine determine their glass some. Recent history argue for great clear seek.,4
153796,1.20E+11,Matthew,Collins,06-03-2000,PS36GPUHGO,-6496840279,Active,Married,sammie.rogahn@hotmail.com,f4bc79c7-55bf-4557-a7a3-3e2efa06e4fd,715.04,Deposit,07-03-2023,26-09-2022,FALSE,TRUE,FALSE,01-10-2022,Black enough middle respond experience realize. Interesting mouth right air name.,2
516973,6.74E+11,Lynn,Wade,20-11-1992,TMK8J5JXL7,-6450308681,Active,Single,cindi.terry@yahoo.com,e6245c67-05a5-4670-b20d-123856b7c64b,185.31,Withdrawal,27-09-2022,04-08-2022,FALSE,TRUE,FALSE,22-02-2023,Book your generation prove film hospital all. Red piece speak he. Just note tend wait quite.,4
203629,92504908554,David,Brown,29-03-1981,DCWLN8MGZE,-9986984994,Active,Married,,a0ec8fc5-d419-4af0-940d-f9aca789537f,808.37,Deposit,27-01-2023,19-06-2023,FALSE,FALSE,FALSE,18-10-2022,Who next run trade fast parent same. Share nothing close drive. Like very budget successful line standard stuff.,1
627980,5.55E+11,Jennifer,Spencer,11-03-1990,NBZETNYEUO,-8091044672,Closed,Married,melisa.bashirian@hotmail.com,c06d6bfe-2261-4110-a20d-2c6ca4962912,87.13,Deposit,08-05-2023,09-04-2022,TRUE,TRUE,FALSE,14-03-2023,Late commercial have out simply resource resource. Check however role main beyond people.,1
900436,6.02E+11,Heather,Perez,13-12-1957,EOPRHCC3DW,-9924386772,Active,Single,,9c8e1ca5-d1cf-4d8f-aed8-3cb6fd0fff7d,708.04,Deposit,26-06-2023,03-10-2022,FALSE,TRUE,FALSE,17-02-2023,Finally car expert arm sing reality nature. Short action stay level. War community million drive democratic a personal happy.,1
147345,3.00E+11,Gerald,Sanchez,10-05-1962,IMHAVVQPAN,-9598600602,Closed,Married,willis.weissnat@hotmail.com,7d3e444f-cd36-4379-b461-4f5bd28f5743,292.49,Withdrawal,30-06-2023,11-07-2023,TRUE,TRUE,FALSE,18-11-2022,Town result number nearly require position human. Act too field their.,1
532401,5.13E+11,Robin,Shelton,26-08-1997,9PDFQUTS4A,-6705124808,Closed,Married,,28c869f7-594e-4479-9869-90c73053b715,288.53,Withdrawal,10-02-2023,17-03-2023,TRUE,TRUE,FALSE,23-11-2022,Determine level girl discuss fund before focus. Realize entire way similar tend deep parent.,3
219316,8.12E+11,Emma,Ramirez,22-10-1952,006AVR7IFF,-9754560291,Active,Married,,61f278f4-8c2b-4b23-aee9-a657f82ce858,243.28,Withdrawal,23-08-2023,18-05-2023,TRUE,TRUE,FALSE,05-12-2022,Condition skin assume race south turn president. Already a teach over hotel. Actually something seven his. Lot miss single off.,5
42038,8.01E+11,Nicholas,Stevens,18-10-1978,XSLRF24KUI,-8597417028,Closed,Single,,a8acfc7b-b9fb-461b-afad-ae4c74fedbdc,201.01,Withdrawal,07-08-2023,19-06-2022,FALSE,FALSE,FALSE,15-11-2022,Suffer security adult result goal light. Specific receive again TV economy whole senior past. Often some perform memory drug air ever. Sound whole fall.,1
584003,4.37E+11,Jessica,Williams,29-09-1967,EOB73806LK,-7131507425,Active,Single,,f74566e2-66d0-44a1-b954-1db37dc35641,9aa78.75,Withdrawal,30-07-2023,05-12-2021,FALSE,TRUE,FALSE,29-08-2023,Statement likely yet send organization moment capital. Know field so clearly stage everything practice.,5
132327,1.63E+11,Peter,Torres,28-04-1972,N7K52UMT83,-6066150841,Closed,Single,,9a32eb31-12be-42c0-af07-21f443bd478b,773.87,Withdrawal,11-10-2022,04-02-2022,TRUE,TRUE,FALSE,25-04-2023,Though population how by drive. Agreement town spring adult box card. Keep family our run reveal yes management.,4
917106,31446644710,Marcus,Hamilton,23-09-1980,VLSOVW4BNH,-9474060983,Closed,Married,,883ceac6-b9a4-4f3e-91d4-e009448d4768,37.6,Withdrawal,03-10-2022,24-04-2023,TRUE,FALSE,FALSE,20-02-2023,Number general they same perhaps position. Professor voice dark money.,5
946062,3.27E+11,Richard,Cummings,30-01-1996,ESKX9PW2UE,-6389875954,Active,Married,leandro.oconnell@hotmail.com,7908714a-1cf1-4da5-b238-73af20d6fba7,347.81,Withdrawal,12-01-2023,11-07-2022,TRUE,FALSE,FALSE,29-06-2023,Have like remember fire. Remain quality resource citizen off.,4
506150,7.17E+11,Sierra,Pope,25-01-1980,AHTDAW1CP5,-7738186820,Active,Single,,e3b1f078-9007-4999-8059-d56d36fccb38,875.42,Withdrawal,22-12-2022,09-08-2023,TRUE,TRUE,FALSE,05-07-2023,Sit tend without present benefit. Choose fall else foreign.,2
979037,5.84E+11,Null,Stout,29-07-1989,83EWB8U656,-9672432138,Active,Married,stephen.hickle@yahoo.com,3b052a26-26a8-4ccc-bd69-d1307af6c4c7,366.6,Deposit,15-07-2023,20-03-2022,FALSE,TRUE,FALSE,11-03-2023,Magazine listen professor reality economy nearly east. Thing discover beyond.,1
199882,67316878788,Krystal,Malone,18-02-1954,9YYCZJE0Y3!,-9287944044,Active,Single,deandra.harris@hotmail.com,b149a54c-fc58-4819-8dc6-a2b9ba44202e,140.33,Withdrawal,02-02-2023,19-04-2023,FALSE,TRUE,FALSE,09-10-2022,College college claim else security task wear. Skin collection mission majority major age physical.,5
202420,8.51E+11,Philip,White,07-11-1988,3CQ8K90N6V,-6998098149,Active,Married,bennett.osinski@yahoo.com,f040e8fd-7717-4942-8f9a-7182c04221cc,132.15,Deposit,31-05-2023,03-11-2021,TRUE,FALSE,FALSE,14-10-2022,With reason cup majority strong note catch. Attack best necessary until interest. Worry foreign also movie mouth.,5
868408,7.98E+11,Sarah,Davis,07-09-1985,WZ0DTM6AQK,-7129225528,Active,Married,,424e9d1c-4210-4523-8ae4-351326f74ea3,215.8,Deposit,27-10-2022,11-06-2022,FALSE,FALSE,FALSE,30-04-2023,Service but bill talk risk short.,5
943943,3.19E+11,Lisa,Rhodes,17-03-1959,JZF6NLFO4C,-8621881540,Active,Single,kizzy.carter@hotmail.com,cf29f23e-02e5-497f-8751-f8dd4d00684c,320.96,Withdrawal,08-07-2023,10-12-2021,TRUE,TRUE,FALSE,13-12-2022,Even tax on voice night herself indeed.,4
294444,2.70E+11,Marcus,Noble,05-08-2000,BYGEOPFC37@,-8007471518,Active,Single,,917cdeda-dd56-41d8-a871-6c6574bc8189,460.52,Deposit,16-10-2022,02-03-2023,TRUE,TRUE,FALSE,16-06-2023,Suggest reach stuff series claim give. Plan speech former.,2
338611,7.57E+11,Nathan,Miller,13-01-1981,ZL3A4WX82C,-9418341425,Closed,Married,reiko.windler@gmail.com,0a203174-59a4-4042-a5eb-6f5846bba522,370.03,Withdrawal,02-08-2023,10-01-2023,FALSE,TRUE,FALSE,27-01-2023,And catch education interesting claim painting life. Involve case our wish charge everybody theory. Authority price system almost change accept.,3
411261,1.54E+11,Christopher,Buchanan,03-08-1979,YUCKPO72YF,-8683833764,Active,Single,sara.koss@hotmail.com,f7bc2319-4a33-4cef-b501-3143f33864bb,377.43,Withdrawal,14-03-2023,15-03-2022,TRUE,FALSE,FALSE,28-01-2023,Him college really run. Large agree land article ground.,2
603903,60540404155,Melinda,Harmon,12-10-1988,6DVBRO2EKB,-8565170212,Active,Single,,fad3849b-837a-4fbf-a32a-0eacebbb0063,289.13,Withdrawal,15-01-2023,16-09-2021,TRUE,TRUE,FALSE,18-04-2023,Resource civil society discussion main couple. Trade whose start improve or. This find home like computer thought.,2
676152,6.06E+11,Jane,Craig,20-12-1954,V1ECOIDN0G,-7205235845,Active,Married,,3fad5196-3152-4051-95f2-43bf63963736,614.79,Deposit,17-01-2023,05-10-2022,FALSE,FALSE,FALSE,14-12-2022,Thing go any city return.,5
65829,6.83E+11,Timothy,Bell,11-10-1986,340JYARMWQ,-8347550610,Active,Married,paulene.bednar@hotmail.com,91f0b27a-b119-426e-8c82-d4dbe5d36e78,577.92,Withdrawal,14-10-2022,16-03-2022,TRUE,FALSE,FALSE,07-05-2023,Conference thousand very near. Party thank baby newspaper brother. Safe between hope.,1
18685,7.64E+11,Michael,Harris,25-06-1969,YRC5C0O4K8,-7359898409,Active,Single,,662abfd7-7efa-463c-a1e8-1c2e6a7cc025,692.56,Withdrawal,04-06-2023,05-06-2022,FALSE,TRUE,FALSE,16-02-2023,Air common commercial rather gun thought. Community begin often person prevent.,4
269199,3.39E+11,Jodi,Durham,23-10-1984,9BYYHQ1O36,-6793303658,Active,Single,antony.collins@yahoo.com,2c6420d5-cee4-4809-9457-b17f791c453a,910.59,Deposit,27-01-2023,05-04-2023,TRUE,TRUE,FALSE,04-11-2022,Policy I add edge her side wait but.,3
268056,3.06E+11,Eric,Adams,03-07-1999,2M9QWWDXIB,-6572061896,Active,Single,angelo.towne@yahoo.com,e68ffa4e-5432-437b-8b02-d7b7fb5b3c5b,602.81,Withdrawal,10-02-2023,22-04-2023,FALSE,TRUE,FALSE,24-12-2022,Security hotel alone long small particular. Member movie wish weight. Lose item key often responsibility would single.,5
933934,8.31E+11,Steven,Stanley,26-08-1962,QX7RUYR8KU,-6531168756,Active,Married,blake.hegmann@gmail.com,d672fc20-bee1-487e-8eb9-b94a5d08d363,609.1,Deposit,25-11-2022,13-08-2022,FALSE,TRUE,FALSE,26-01-2023,Increase bank answer about technology idea understand. Guess identify expect all small anything. Land cold dark professional realize might.,4
651196,8.54E+11,Lindsay,Anderson,12-08-1972,FYRN98PC4D,-6891274428,Active,Married,,0aa4c61a-7ee9-489b-8311-5cef377645c8,999.68,Deposit,31-12-2022,17-02-2022,FALSE,TRUE,FALSE,27-12-2022,Standard alone at exist learn. Least dinner front city.,3
141276,6.44E+11,Sandra,Garza,30-06-1986,SBIWPHNH9M,-6876011136,Closed,Married,denny.fritsch@yahoo.com,0e7125b5-689e-4a68-b39a-3c35a749cf56,931.55,Deposit,29-06-2023,22-05-2023,TRUE,FALSE,FALSE,31-08-2023,Hour space rock food.,4
24617,2.95E+11,Sarah,Riley,21-10-1982,SB0NAOLCUW,-9790845834,Active,Single,fern.marquardt@hotmail.com,733039dd-9bf1-4100-84c7-3a08336b6a79,892.83,Withdrawal,19-12-2022,06-04-2022,FALSE,TRUE,FALSE,06-01-2023,Minute discussion modern recently cost whatever develop. Future however boy training full paper theory.,1
794801,7.71E+11,Anthony,Thompson,08-11-2000,8ZWT4CZNSM,-9865367960,Active,Single,,a47024a6-c87a-4f53-b185-8fdb0c3c6f11,700.93,Withdrawal,20-04-2023,17-11-2022,TRUE,TRUE,FALSE,16-08-2023,Help natural coach stock wrong father. Court difficult region strong. Hope interest value concern spring. Man five it senior prove people arm.,5
592414,3.73E+11,Ryan,Bates,18-07-1969,6BYDXDVLCX,-9724571793,Closed,Single,nathaniel.littel@gmail.com,2c2bd64f-e3ba-4085-9026-21e37cd62ea2,807.95,Deposit,05-02-2023,12-01-2023,FALSE,TRUE,FALSE,12-05-2023,Think agree source system number. Type check mind manager dinner half gun run.,3
311983,2.24E+11,Anthony,Anderson,20-04-1972,ML7LHZBFG1,-6583012201,Active,Married,,e826b2bb-5c1c-44f3-b15b-c698e0afab00,67.04,Withdrawal,20-04-2023,04-03-2023,FALSE,TRUE,FALSE,15-07-2023,Though sea account pick believe four. Challenge relationship another military today interview.,2
117548,58590830346,Jesus,Vasquez,06-07-1972,738BX0HZF8,-9433213675,Closed,Single,,4d2c2838-dbc3-4b3a-9a55-43c95ad393bc,257.69,Deposit,26-11-2022,25-11-2021,FALSE,TRUE,FALSE,07-03-2023,Become yes data Mrs song environment travel. About since message recently middle account. Evidence its put page certain begin action.,2
960564,8.27E+11,Grant,Diaz,11-12-1978,NZBJ5G061E,-8023335290,Closed,Married,shaina.cummings@yahoo.com,cc32d9fa-4186-4c90-88fe-219df125e89d,864.41,Deposit,23-07-2023,18-01-2023,TRUE,TRUE,FALSE,01-08-2023,Tax eat senior couple red move though summer. Successful cup race here ability term. Can oil one hundred among.,3
172139,55497966000,Cory,Macias,02-04-1962,CMEK5T01QG,-7460725121,Active,Single,jerilyn.jaskolski@hotmail.com,21ac24c3-2e4d-450e-a545-c5465eb2136d,515.66,Deposit,17-09-2022,20-02-2023,FALSE,TRUE,FALSE,10-09-2022,Option difference music theory possible. Happen off figure administration glass. Chance view might keep sort.,5
307614,2.40E+11,Jason,Clayton,18-04-1962,Z0Z2EHY84Y,-6841768284,Closed,Married,,fc0f6879-8b99-4d4a-9264-5f552649f6b8,730.1,Withdrawal,15-03-2023,14-12-2022,TRUE,TRUE,FALSE,26-03-2023,Enjoy analysis plant. There his tell theory type early share. Why outside he energy everything suggest.,1
357866,8.28E+11,Christy,Gonzales,18-12-1975,G5GU7M393D,-8801323875,Closed,Single,earl.reinger@hotmail.com,7a9b493f-bcab-4686-b467-d96a8a0ea962,399.69,Withdrawal,22-07-2023,25-05-2022,FALSE,TRUE,FALSE,07-02-2023,Different raise this ask approach president become. Performance choose recognize smile. System none mother shake past admit listen. Gas always building spring event total piece.,2
823675,45959101159,Matthew,Golden,17-09-2002,3U1Q6B37F0,-7486080875,Active,Single,,8166ff47-67bb-47ed-9d75-349e5319cc97,113.89,Withdrawal,25-03-2023,25-01-2022,FALSE,TRUE,FALSE,24-04-2023,First campaign they understand body bring. In recently feel short according. Career example everybody.,3
312031,4.42E+11,Ryan,0,31-08-1958,7VBW8AENU6,-7491525136,Closed,Married,,b06ee996-a242-4e93-a3ed-4b048f735765,361.45,Deposit,26-09-2022,18-11-2022,FALSE,FALSE,FALSE,20-04-2023,Close shoulder west sound practice last. Share talk change baby save.,5
908903,3.38E+11,Amy,Kelly,29-08-1985,DX6PBNRKMC,-8788694955,Active,Married,jose.bashirian@gmail.com,804636ab-a217-40a1-b32f-1d0d24a3d00e,732.97,Deposit,14-04-2023,11-01-2022,TRUE,TRUE,FALSE,11-10-2022,Around although month theory. Trouble mother sense interview off keep. Tax two cup such decision sea.,1
291890,9.60E+11,Susan,Bennett,20-03-1987,FX2DWS111X,-7083230959,Active,Married,,2748ba4d-aeda-44d3-96a9-e7e14f314fbe,392.45,Withdrawal,04-04-2023,17-10-2022,FALSE,TRUE,FALSE,25-12-2022,Fine leave per tax. Away offer loss actually. Shake feel return region.,2
335205,6.04E+11,Sarah,Blevins,02-09-1996,7CPHTHDI4Y,-6822157294,Active,Married,,fa7f195c-f56e-41ec-97bf-0ad329832e15,152.74,Deposit,20-09-2022,10-12-2022,TRUE,TRUE,FALSE,18-10-2022,It mind important never series. Just study bank mouth.,2
501417,7.73E+11,Keith,Allen,06-10-1972,U6OZU7TF2Z,-6877419070,Closed,Married,summer.cormier@gmail.com,6b1705ad-b53d-455d-ae3a-187f2a79a69a,658.08,Deposit,22-05-2023,09-09-2022,TRUE,TRUE,FALSE,04-07-2023,Doctor table life learn baby. Toward push action goal water society leave song. Wrong leader power.,1
265840,16570707000,Juan,Wells,06-09-1990,934JFOKK99,-8196884079,Closed,Married,wendell.wilkinson@yahoo.com,8ba7f7a8-86cb-497d-81f2-164420787edb,782.06,Withdrawal,30-03-2023,05-10-2021,FALSE,TRUE,FALSE,10-05-2023,Pretty green court establish appear game box. Forget town her unit keep term real blood.,3
165619,7.25E+11,Shari,Robinson,10-05-1968,EYLDA2X5KK,-9903070249,Active,Single,abel.howe@gmail.com,4b731384-fe9c-4a49-a23d-8b5d4abf3768,168.83,Withdrawal,25-07-2023,07-10-2021,TRUE,TRUE,FALSE,11-05-2023,Meeting sense authority plan fight shoulder. Measure country improve. Tree hospital before finally state.,3
819056,7.36E+11,Allison,Walters,01-03-1956,YNIN05OKTW,-9001716761,Closed,Single,lamar.kilback@gmail.com,3b3f3d42-005a-4d5e-ad5c-25b50fe8b1ac,173.23,Withdrawal,22-12-2022,06-01-2023,TRUE,TRUE,FALSE,27-07-2023,Some lose material this. Stuff coach TV long little. Happy drive it a itself.,2
868012,4.18E+11,Diane,Wise,28-02-1975,GTEYOOGWL9,-6784963783,Closed,Married,kevin.adams@hotmail.com,c610196c-017b-4d7b-8392-f5498f7b72ea,278.82,Withdrawal,22-03-2023,31-08-2023,TRUE,TRUE,FALSE,17-07-2023,Mr most forget focus. What rate accept his firm.,1
42103,1.61E+11,Justin,Martinez,27-06-1980,YBREUJXUKB,-7828667215,Active,Married,,dad6bf24-9594-42cc-b2ec-4ff4712399e6,402.19,Deposit,15-09-2022,12-10-2021,TRUE,TRUE,FALSE,29-04-2023,Actually interesting dark easy option. Level return way easy benefit.,4
134914,4.47E+11,Eric,Brown,30-09-2000,8B79K38S8L,-9949164932,Active,Single,laquanda.hansen@gmail.com,73541969-0bbe-44ce-9321-95e8037b3ccc,316.57,Deposit,30-08-2023,07-02-2022,TRUE,TRUE,FALSE,03-06-2023,Decision value number speak can. Hotel financial partner region tree. Question note get partner citizen we.,5
292468,8.42E+11,Michael,Hodges,15-10-1956,84K8DLQ59F,-9632446050,Closed,Single,,8098fa6c-95ad-4fce-8c4d-4be0b8b657e8,413.68,Withdrawal,09-08-2023,18-01-2022,FALSE,TRUE,FALSE,09-09-2022,Lose threat position hot week. Land quite two their mission move. Discover player must character.,4
536142,8.05E+11,Renee,Smith,19-06-1978,W31IBVVHNT,-6518531678,Active,Single,ja.little@gmail.com,0091c5e1-ee18-4fdb-8d01-3e51a0b12cae,267.74,Deposit,01-08-2023,18-03-2023,TRUE,TRUE,FALSE,18-03-2023,Wonder impact discuss themselves a final third finally. Memory light war everyone participant.,3
356094,2.09E+11,Gwendolyn,Reynolds,11-02-1975,JBBDU0NQCA,-6611094646,Closed,Married,,e1852ea0-4d2b-46b6-84ac-9e1233389eec,804.07,Withdrawal,19-12-2022,18-11-2022,FALSE,FALSE,FALSE,13-08-2023,So on see wish low consider step. Assume star enough group clear discover treatment. Pattern amount any.,5
485916,6.82E+11,Edward,Ware,24-09-1994,7KBQD4F13O,-8911236506,Active,Single,,97130beb-46c5-4493-ac6a-e4d9120a1ae0,560.46,Deposit,05-03-2023,14-10-2022,FALSE,TRUE,FALSE,25-06-2023,These common film continue in edge. Hit they know learn capital system. General cover provide about series.,3
465044,8.44E+11,Edward,Kline,30-12-1963,VXC9AC1S9A,-7848552417,Active,Single,,306d35af-5f6d-4dc9-a18d-87b128fb43ea,921.66,Deposit,21-12-2022,13-03-2022,FALSE,TRUE,FALSE,28-11-2022,Everybody street prevent executive trip. Sign second opportunity what church.,3
316633,6.54E+11,Jeffrey,Townsend,26-09-1981,7LL6VK35VP,-9042805939,Closed,Married,tracey.mitchell@gmail.com,e14d89ef-779b-4eaf-9d13-d1607fd9256d,462.91,Withdrawal,09-09-2022,26-11-2022,FALSE,TRUE,FALSE,02-06-2023,Feel wear before into middle audience reflect. Side choice whole moment huge.,4
851345,6.66E+11,Katie,Ford,19-02-1972,1XXDU1ZCRV,-7838021255,Closed,Married,geralyn.watsica@gmail.com,0a6d380c-0b2d-4a68-bff0-fe7bff55ad8c,193.72,Withdrawal,03-06-2023,22-02-2023,FALSE,FALSE,TRUE,08-10-2022,Speech adult southern. Painting design continue discussion.,4
662242,86469538905,Kaitlyn,Conley,14-07-1987,7SP6TQGRVU,-8046731175,Closed,Single,mellie.white@gmail.com,a806301b-566c-4f48-baef-2ebb87809bc7,142.82,Withdrawal,16-02-2023,09-08-2022,FALSE,TRUE,FALSE,15-04-2023,Table machine truth type. Ground performance dog another near big bar.,2
750711,8.06E+11,Brenda,Nelson,27-02-1973,LW7S40TFY7,-9675207656,Active,Single,ngan.marks@hotmail.com,4b707519-2b57-40a1-9702-c238d61ca744,452.31,Withdrawal,30-09-2022,20-04-2023,TRUE,TRUE,FALSE,25-08-2023,Share Republican analysis themselves according report design. Yet own question include drive. Also allow another.,3
616253,6.19E+11,Eddie,Allen,14-04-1959,Z1Y4EFPIEM,-8602592687,Active,Single,calvin.johns@gmail.com,43617031-b1cf-45e3-9156-aa8be3acd66a,102.65,Withdrawal,17-04-2023,01-06-2023,TRUE,TRUE,FALSE,16-10-2022,Magazine act improve better support race.,3
529237,8.95E+11,Adriana,Alvarez,22-11-1999,SXABSCMWI0,-7031351054,Closed,Single,,828db3b2-88af-466d-a7b7-8d7e503ae9c1,491.11,Deposit,26-12-2022,31-05-2022,TRUE,TRUE,FALSE,28-11-2022,News machine suffer. Purpose question health remain.,3
450072,6.22E+11,Edward,Harper,10-05-1953,TS6J3QM95K,-8178977556,Closed,Married,lindsey.mcclure@yahoo.com,86129593-78cd-4bd1-ae41-720d2363f403,654.17,Withdrawal,27-07-2023,07-08-2022,FALSE,TRUE,FALSE,13-10-2022,Listen power end network. Customer my focus former alone.,3
562055,8.15E+11,Michael,Walker,19-05-1975,6433K7YOXE,-8820475913,Active,Married,,ddf811a1-1eb3-4f52-8f4a-741befae58ea,174.11,Withdrawal,22-12-2022,15-01-2023,TRUE,TRUE,FALSE,15-06-2023,Effort me central force hundred.,2
12874,4.31E+11,Amanda,Brown,17-05-1964,6O3ZFVJ3TP,-6787074545,Active,Single,,c03d8d49-2164-4be4-b147-07d3f3abb5db,276.46,Deposit,17-04-2023,21-06-2023,FALSE,FALSE,FALSE,26-01-2023,Nice another owner among activity practice. Risk goal medical bit bit.,3
444065,6.57E+11,Robert,Proctor,19-10-1955,EXG8VZ09PE,-9208072794,Active,Single,sheldon.hammes@hotmail.com,67071c73-171e-479e-a172-1503ccb12ab9,859.3,Deposit,07-02-2023,02-04-2022,FALSE,FALSE,FALSE,26-06-2023,Many professional service center. Compare great paper. Tend make soon question our.,5
