customerId,account_No,firstName,lastName,dob,panNumber,contactNo,employmentStatus,relationshipStatus,email,transactionId,amount,transactionType,transactionDate,KYC_date,defence_background,okToCall,criminalRecord,feedbackDate,feedback,feedbackRating
815233,8.86E+11,Agueda,Rempel,2019-09-04,71L4W3IK0M,,closed,married,patria.torphy@yahoo.com,2378436374,697.34,debit,2019-09-04,2019-09-04,TRUE,FALSE,FALSE,2019-09-04,Porro rerum molestiae sapiente velit itaque.,4
836716,28430109725,Chadwick,Raynor,2014-09-04,8702P4CFB7,,closed,single,jamaal.hills@gmail.com,7784468779,239.62,credit,2014-09-04,2015-09-04,TRUE,TRUE,FALSE,2014-09-04,,4
234024,6.82E+11,Donnie,Pouros,2014-09-04,7685Q5K61N,8791928625,closed,married,,7324341665,314.49,credit,2014-09-04,2018-09-04,TRUE,TRUE,FALSE,2014-09-04,Cupiditate doloremque non non quo at.,3
452307,4.86E+11,Cindi,Upton,2014-09-04,Y5GR2MS6SF,,active,single,hal.legros@hotmail.com,5788251673,675.16,debit,2014-09-04,2017-09-04,FALSE,FALSE,FALSE,2014-09-04,,3
236008,5.40E+11,Ossie,Koch,2019-09-04,,,active,single,,39237672,814.59,credit,2019-09-04,2016-09-04,FALSE,FALSE,TRUE,2019-09-04,Aut dolore est libero placeat facilis.,4
1282,6.69E+11,Otto,Sporer,2016-09-04,33E0M9662I,,active,single,roslyn.nolan@yahoo.com,9864721521,207.58,credit,2016-09-04,2018-09-04,TRUE,TRUE,TRUE,2016-09-04,,4
209626,8.12E+11,Edwina,Wuckert,2014-09-04,,3989239100,closed,single,,6327882107,262.59,credit,2014-09-04,2015-09-04,FALSE,TRUE,FALSE,2014-09-04,,1
236641,7.82E+11,Kandice,Schmeler,2019-09-04,,7852637019,active,married,,2131581013,719.59,credit,2019-09-04,2014-09-04,TRUE,TRUE,FALSE,2019-09-04,,1
673406,3.81E+11,Noble,Tremblay,2014-09-04,,2873187393,closed,single,,711617538,728.11,credit,2014-09-04,2017-09-04,FALSE,FALSE,TRUE,2014-09-04,Velit distinctio tenetur quis magni ad.,1
8617,6.25E+11,Fernande,Tremblay,2018-09-04,,7928632991,active,married,,7183422866,573.05,credit,2018-09-04,2017-09-04,TRUE,TRUE,FALSE,2018-09-04,,2
372593,4.77E+11,Myron,Price,2016-09-04,,,closed,married,nelson.aufderhar@yahoo.com,1291080132,900.58,credit,2016-09-04,2016-09-04,FALSE,TRUE,FALSE,2016-09-04,Facere odit quas ut sed molestias.,2
742052,8.35E+11,Perla,Boehm,2016-09-04,,9760703746,closed,single,obdulia.bechtelar@gmail.com,5951443356,595.28,debit,2016-09-04,2020-09-04,FALSE,FALSE,TRUE,2016-09-04,,4
45142,3.43E+11,Yong,Reilly,2015-09-04,62CKDG2EKS,6364265167,active,married,kelly.flatley@hotmail.com,3470304066,155.8,credit,2015-09-04,2016-09-04,FALSE,FALSE,FALSE,2015-09-04,,2
187080,9.25E+11,Oleta,Nitzsche,2022-09-04,,,active,married,basil.wintheiser@yahoo.com,1301076846,202.61,credit,2022-09-04,2018-09-04,TRUE,FALSE,FALSE,2022-09-04,,2
85807,5.18E+11,Angelina,Morissette,2016-09-04,7I618VT0D2,4276182880,active,single,,5639458057,131.55,credit,2016-09-04,2017-09-04,TRUE,FALSE,FALSE,2016-09-04,Libero tenetur ut ea similique eaque deserunt quasi.,3
767865,2.24E+11,Aide,Davis,2014-09-04,,,active,married,jimmie.swaniawski@hotmail.com,747519288,477.76,credit,2014-09-04,2019-09-04,TRUE,TRUE,TRUE,2014-09-04,Cumque earum architecto optio.,2
70890,1.18E+11,Whitney,VonRueden,2019-09-04,37A8F904G4,3353530949,closed,single,lesha.labadie@hotmail.com,6442312765,276.8,credit,2019-09-04,2017-09-04,FALSE,FALSE,TRUE,2019-09-04,Commodi voluptas eveniet esse dolores quo.,4
453615,7.83E+11,Elmo,Schroeder,2015-09-04,,2815303407,active,married,emilio.wilkinson@yahoo.com,5436064147,761.51,debit,2015-09-04,2016-09-04,FALSE,TRUE,TRUE,2015-09-04,Quisquam possimus totam quod provident perspiciatis.,1
513361,7088526700,Marcus,Balistreri,2022-09-04,,9215096570,closed,single,,4343862062,590.59,debit,2022-09-04,2015-09-04,FALSE,FALSE,FALSE,2022-09-04,Non et ea dolore neque distinctio repellat fuga.,2
631278,4.65E+11,Fermin,Franecki,2018-09-04,,,active,married,vida.strosin@yahoo.com,7793240278,311.68,credit,2018-09-04,2017-09-04,TRUE,TRUE,FALSE,2018-09-04,,1
640213,5.42E+11,Dale,Davis,2021-09-04,97G6QFM59T,,closed,married,erinn.johnston@hotmail.com,7813574658,524.77,debit,2021-09-04,2017-09-04,TRUE,FALSE,FALSE,2021-09-04,,1
131823,4.45E+11,Lane,Shanahan,2021-09-04,,,closed,single,,8524003896,662.6,credit,2021-09-04,2015-09-04,TRUE,TRUE,FALSE,2021-09-04,,3
233080,7.93E+11,Venessa,Von,2022-09-04,43RF7WZ512,,closed,single,,6815728098,336.91,credit,2022-09-04,2021-09-04,FALSE,TRUE,TRUE,2022-09-04,Numquam est officiis consequatur iusto praesentium.,3
136052,3.14E+11,Chester,Anderson,2022-09-04,,8968663903,closed,single,marcos.lang@yahoo.com,4185547255,867.02,credit,2022-09-04,2019-09-04,TRUE,TRUE,TRUE,2022-09-04,Iusto culpa non aut odio expedita.,1
366805,2.19E+11,Carter,Hickle,2015-09-04,LX7KP27838,,active,single,laquita.wintheiser@yahoo.com,8208133626,695.33,debit,2015-09-04,2020-09-04,FALSE,FALSE,TRUE,2015-09-04,Porro occaecati autem tenetur placeat.,4
227932,5.14E+11,Rolf,Koelpin,2018-09-04,,2098304995,active,single,,3442226020,892.69,credit,2018-09-04,2018-09-04,FALSE,FALSE,TRUE,2018-09-04,,4
444496,6.87E+11,Andrew,Kuphal,2015-09-04,4MYBL656IJ,,active,single,,1200373643,216.46,credit,2015-09-04,2014-09-04,TRUE,TRUE,FALSE,2015-09-04,,4
676165,4.14E+11,Jon,Mann,2018-09-04,59133KUBQ9,,closed,married,,9863740020,256.96,credit,2018-09-04,2017-09-04,FALSE,TRUE,FALSE,2018-09-04,,2
255730,1.08E+11,Ernesto,Osinski,2016-09-04,U493T6CWJ8,9460399589,active,married,,5207099482,761.7,credit,2016-09-04,2014-09-04,FALSE,TRUE,FALSE,2016-09-04,Voluptas corporis quas eaque.,3
775744,1.53E+11,Cristopher,Kulas,2016-09-04,,,closed,married,,2089185762,61.43,credit,2016-09-04,2019-09-04,FALSE,FALSE,FALSE,2016-09-04,,2
505736,4.69E+11,Broderick,Durgan,2018-09-04,,1174857479,closed,single,marcus.turner@gmail.com,4623034035,391.52,debit,2018-09-04,2014-09-04,TRUE,FALSE,FALSE,2018-09-04,,2
450938,2.99E+11,Bernita,Hoppe,2018-09-04,,,active,married,tia.hauck@hotmail.com,9194883838,745.44,debit,2018-09-04,2020-09-04,TRUE,TRUE,TRUE,2018-09-04,Quas sed placeat cumque similique ut.,4
764396,1.44E+11,Michael,Schuster,2019-09-04,I2791N2O17,,active,single,qiana.parisian@hotmail.com,6515218870,350.79,credit,2019-09-04,2020-09-04,TRUE,FALSE,FALSE,2019-09-04,Aut qui velit incidunt nesciunt aperiam.,3
478788,2.71E+11,Nobuko,Quigley,2021-09-04,GMNU57ZK58,7398151236,active,married,savannah.gerhold@hotmail.com,2033651430,530.06,credit,2021-09-04,2020-09-04,FALSE,TRUE,FALSE,2021-09-04,,2
621898,1885841763,Meredith,Nicolas,2016-09-04,Z1337DKAN1,9146376397,closed,single,kamala.schumm@hotmail.com,4133180987,877.47,debit,2016-09-04,2021-09-04,FALSE,TRUE,TRUE,2016-09-04,Iste explicabo eum ut odit.,4
313236,7.71E+11,Kymberly,Jacobs,2020-09-04,,,active,single,justin.nader@hotmail.com,6024520615,162.91,debit,2020-09-04,2019-09-04,FALSE,FALSE,TRUE,2020-09-04,,1
311746,8.29E+11,Osvaldo,Rohan,2014-09-04,8269L10U47,,closed,single,soo.goyette@gmail.com,7634430522,340.19,credit,2014-09-04,2018-09-04,TRUE,TRUE,FALSE,2014-09-04,,4
857480,4.63E+11,Monty,Bruen,2022-09-04,,8311121457,closed,single,margery.sawayn@yahoo.com,3686414076,855.33,credit,2022-09-04,2017-09-04,TRUE,FALSE,FALSE,2022-09-04,Recusandae labore omnis similique enim.,1
468547,32227485074,Jude,Klein,2014-09-04,,2929755361,active,married,alec.franecki@hotmail.com,8294843433,951.05,credit,2014-09-04,2018-09-04,TRUE,TRUE,FALSE,2014-09-04,Rerum quo necessitatibus nam ipsum suscipit.,3
266853,7.01E+11,Barbera,Muller,2021-09-04,,,active,married,,7178462737,190.05,debit,2021-09-04,2017-09-04,TRUE,TRUE,FALSE,2021-09-04,Ab eum odio laudantium dolore ea.,4
218226,96167677640,Marshall,Huel,2020-09-04,9WN26D375A,,closed,married,,7384056454,13.07,debit,2020-09-04,2014-09-04,TRUE,FALSE,FALSE,2020-09-04,,2
105271,82651776,Zackary,Hartmann,2019-09-04,,,active,single,,4350438065,193.08,debit,2019-09-04,2015-09-04,FALSE,TRUE,TRUE,2019-09-04,Quos culpa voluptatibus.,4
709426,2.55E+11,Yong,Gutkowski,2015-09-04,7P14962T60,,active,married,,7441317864,193.58,credit,2015-09-04,2017-09-04,FALSE,TRUE,TRUE,2015-09-04,Tenetur rem velit.,1
405542,5.20E+11,Joycelyn,Bode,2020-09-04,1U115268P3,,closed,married,chloe.osinski@gmail.com,6487996780,851.78,debit,2020-09-04,2018-09-04,FALSE,TRUE,FALSE,2020-09-04,,4
342803,31424830587,Granville,Dooley,2018-09-04,25PG2S1XI2,9226798542,closed,single,lauren.jacobi@yahoo.com,4776773048,725.61,debit,2018-09-04,2021-09-04,FALSE,TRUE,FALSE,2018-09-04,Et ut provident sit facere totam autem.,4
754041,2.32E+11,Cedric,Mante,2018-09-04,,6497772146,closed,married,tanner.damore@hotmail.com,8481409145,510.77,debit,2018-09-04,2014-09-04,TRUE,FALSE,FALSE,2018-09-04,Nobis hic et perspiciatis dolor ut ea minus.,3
905593,7.24E+11,Jamee,Medhurst,2018-09-04,,8100540211,closed,married,stacey.dickens@yahoo.com,5240758002,125.58,debit,2018-09-04,2017-09-04,TRUE,TRUE,TRUE,2018-09-04,,3
33870,8.97E+11,Cliff,Crist,2021-09-04,,,closed,single,,812404255,20.66,debit,2021-09-04,2018-09-04,FALSE,FALSE,TRUE,2021-09-04,Ipsum et et ut sit.,4
263307,5.58E+11,Jestine,Collins,2016-09-04,,2167064488,active,single,,7122828359,603,debit,2016-09-04,2022-09-04,FALSE,TRUE,TRUE,2016-09-04,Placeat quis velit esse modi commodi.,2
695302,7.04E+11,Jennell,Zemlak,2015-09-04,V7D96TV4FU,6743043053,closed,single,linda.mckenzie@hotmail.com,3790330718,61.41,debit,2015-09-04,2015-09-04,FALSE,FALSE,FALSE,2015-09-04,,4
914542,1.14E+11,Hunter,Homenick,2014-09-04,2T15G1N5HI,7629925651,closed,married,,688220534,813.75,debit,2014-09-04,2016-09-04,FALSE,TRUE,TRUE,2014-09-04,,4
101977,11081243456,Franklyn,Ernser,2015-09-04,VRWXNTHW4O,1822722559,closed,married,,3572517257,537.29,credit,2015-09-04,2017-09-04,TRUE,TRUE,FALSE,2015-09-04,,2
391287,8.37E+11,Matilde,McGlynn,2020-09-04,,,active,single,,2758050609,931.69,debit,2020-09-04,2019-09-04,FALSE,TRUE,TRUE,2020-09-04,,4
659130,6.53E+11,Idell,Cummerata,2021-09-04,E49D527OX3,6800363262,active,married,,3986714025,450.95,credit,2021-09-04,2021-09-04,TRUE,FALSE,TRUE,2021-09-04,,2
11948,1.74E+11,Lauralee,Ziemann,2015-09-04,MT8365D169,1531912522,closed,married,,6462170223,903.43,debit,2015-09-04,2015-09-04,FALSE,FALSE,FALSE,2015-09-04,Qui velit voluptatem voluptates.,2
846364,2.47E+11,Marin,Nicolas,2018-09-04,F32342FC4V,6892505109,active,single,delma.sauer@yahoo.com,412187225,946.81,credit,2018-09-04,2017-09-04,TRUE,TRUE,TRUE,2018-09-04,,4
137072,2.59E+11,Odis,Pfannerstill,2018-09-04,,6508718350,active,single,,1270203274,877.97,credit,2018-09-04,2015-09-04,FALSE,TRUE,FALSE,2018-09-04,Quibusdam cupiditate nostrum ex ut fugit.,4
141307,87624755206,Devin,Willms,2014-09-04,O7FV405CQ4,2378274744,closed,married,,241623992,440.56,debit,2014-09-04,2016-09-04,FALSE,FALSE,TRUE,2014-09-04,Placeat alias velit corrupti dignissimos eius delectus.,3
431705,1.67E+11,Pat,Dare,2017-09-04,00NS4ZNJD9,6759598744,closed,married,,675444265,581.01,credit,2017-09-04,2015-09-04,FALSE,TRUE,FALSE,2017-09-04,,4
194186,2.51E+11,Carole,Hagenes,2017-09-04,,7987098211,closed,single,warner.haley@gmail.com,6044061190,476.6,credit,2017-09-04,2014-09-04,TRUE,TRUE,FALSE,2017-09-04,,4
371206,5.72E+11,Denice,Blick,2016-09-04,,,closed,single,,5525387538,827.45,credit,2016-09-04,2017-09-04,FALSE,TRUE,FALSE,2016-09-04,,2
558617,2.71E+11,Clay,Bernhard,2014-09-04,56197RQLIX,5179937663,active,married,lenard.vonrueden@hotmail.com,1535436591,169.03,credit,2014-09-04,2020-09-04,FALSE,FALSE,TRUE,2014-09-04,,3
284517,6.42E+11,Keith,Rosenbaum,2018-09-04,T2030K96FD,2238032695,closed,single,,9337350014,423.68,debit,2018-09-04,2016-09-04,TRUE,FALSE,FALSE,2018-09-04,,3
612386,3.15E+11,Sydney,Mante,2018-09-04,,,closed,married,graciela.hodkiewicz@yahoo.com,3804012406,810.51,debit,2018-09-04,2019-09-04,TRUE,TRUE,TRUE,2018-09-04,,4
336124,6.04E+11,Ezequiel,Effertz,2017-09-04,4LOO7GDCT0,8871760888,active,married,gaston.rodriguez@gmail.com,8142588033,506.02,credit,2017-09-04,2017-09-04,FALSE,TRUE,FALSE,2017-09-04,,4
679062,3.86E+11,Lourdes,McDermott,2021-09-04,20G58FSC90,,closed,single,minerva.schiller@gmail.com,45862113,72.99,credit,2021-09-04,2016-09-04,FALSE,TRUE,FALSE,2021-09-04,,3
105312,8.09E+11,Issac,Rice,2016-09-04,,,active,married,,3676878446,329.45,credit,2016-09-04,2015-09-04,TRUE,TRUE,FALSE,2016-09-04,,2
285594,8.47E+11,Freddie,Mertz,2015-09-04,,7432959299,active,single,,5370740179,843.42,debit,2015-09-04,2017-09-04,TRUE,FALSE,TRUE,2015-09-04,Quibusdam quis eaque enim magnam eligendi illo.,1
152548,8.12E+11,James,Beatty,2014-09-04,,1520278816,closed,single,lauri.reilly@hotmail.com,3574161955,586.99,debit,2014-09-04,2015-09-04,TRUE,TRUE,FALSE,2014-09-04,,3
119766,4.94E+11,Korey,Stiedemann,2017-09-04,,5026898138,active,married,,2920788590,312.89,debit,2017-09-04,2017-09-04,TRUE,FALSE,FALSE,2017-09-04,Sunt vel optio voluptate rem.,2
707625,8.20E+11,Bernie,Cole,2020-09-04,,,closed,married,shakia.barrows@gmail.com,1518003204,159.17,debit,2020-09-04,2021-09-04,TRUE,TRUE,TRUE,2020-09-04,Quibusdam earum et ut.,3
265142,3.97E+11,Melita,Lueilwitz,2018-09-04,BBD7443YTW,6522796515,closed,single,antoine.pouros@hotmail.com,5780142000,458.44,debit,2018-09-04,2021-09-04,TRUE,TRUE,TRUE,2018-09-04,Eaque enim neque.,4
47469,7.63E+11,Marty,Howe,2014-09-04,,,closed,single,,9533293644,657.82,debit,2014-09-04,2021-09-04,FALSE,FALSE,TRUE,2014-09-04,,2
662036,7.65E+11,Esther,Nicolas,2015-09-04,IN6HC2FT7O,9911403445,closed,married,rea.keebler@yahoo.com,7101357208,13.06,credit,2015-09-04,2021-09-04,FALSE,TRUE,FALSE,2015-09-04,Quia aut doloribus.,4
120994,2.58E+11,Freddie,Waelchi,2015-09-04,,,closed,married,eugene.osinski@hotmail.com,4731657152,437.62,credit,2015-09-04,2021-09-04,TRUE,TRUE,TRUE,2015-09-04,Accusantium neque velit qui quaerat.,4
197054,9.53E+11,Ashanti,Pagac,2014-09-04,,8961198381,closed,married,idalia.auer@hotmail.com,3762977918,630.57,credit,2014-09-04,2021-09-04,FALSE,TRUE,FALSE,2014-09-04,,2
965953,2.57E+11,Hyman,Jacobson,2019-09-04,GF3342FK59,9722504412,active,married,margurite.metz@hotmail.com,4274501487,656.24,debit,2019-09-04,2014-09-04,FALSE,FALSE,FALSE,2019-09-04,Quo autem voluptas.,3
216533,2.25E+11,Sung,Emmerich,2015-09-04,Z3713FLPPT,,active,single,sherron.romaguera@yahoo.com,1387669119,633.49,credit,2015-09-04,2016-09-04,TRUE,FALSE,TRUE,2015-09-04,,4
332294,2.29E+11,Dave,Crooks,2017-09-04,,9013878686,closed,single,,706594396,779.61,credit,2017-09-04,2015-09-04,TRUE,TRUE,TRUE,2017-09-04,,2
169881,2.30E+11,Zola,Collins,2015-09-04,FA3XYD24YC,,closed,single,ernestina.kuvalis@yahoo.com,1233644853,143.01,credit,2015-09-04,2022-09-04,FALSE,TRUE,FALSE,2015-09-04,,3
89668,2.60E+11,Evelina,Reinger,2016-09-04,,6021678670,closed,married,,4020370792,339.16,debit,2016-09-04,2020-09-04,FALSE,FALSE,TRUE,2016-09-04,,4
572691,4.72E+11,Nelson,Homenick,2017-09-04,0557NY59ZQ,,closed,single,palmer.murray@gmail.com,1787641037,657.71,credit,2017-09-04,2020-09-04,TRUE,FALSE,TRUE,2017-09-04,,4
455090,24608329374,Carlene,Reichert,2018-09-04,,8655113445,active,single,graham.wilderman@yahoo.com,5014285719,419.71,debit,2018-09-04,2018-09-04,FALSE,TRUE,FALSE,2018-09-04,Dolorum maxime quo deleniti fugit unde est consequatur.,4
274152,7.91E+11,Martha,Runte,2016-09-04,,5632244356,active,married,leonel.harvey@gmail.com,5863923676,771.91,debit,2016-09-04,2016-09-04,TRUE,FALSE,TRUE,2016-09-04,,2
893581,1.19E+11,Lula,Berge,2014-09-04,,,active,married,,5751475221,929.51,debit,2014-09-04,2019-09-04,TRUE,FALSE,FALSE,2014-09-04,Sunt adipisci a.,3
244597,8.49E+11,Maye,Hand,2015-09-04,7IJYH0F3NS,5088135653,closed,married,daniella.jacobi@yahoo.com,6889930183,763.08,debit,2015-09-04,2015-09-04,TRUE,FALSE,FALSE,2015-09-04,Accusamus eum voluptas esse voluptatem quis.,4
154021,61356647880,Emmett,Rogahn,2016-09-04,,,active,single,marcellus.schulist@yahoo.com,8647081828,843.37,debit,2016-09-04,2018-09-04,FALSE,FALSE,TRUE,2016-09-04,Unde quia consequatur eaque explicabo rerum laudantium.,4
16496,4.61E+11,Cherie,Schultz,2018-09-04,UB95AXAA6X,,closed,single,,6883438007,292.59,credit,2018-09-04,2014-09-04,TRUE,FALSE,TRUE,2018-09-04,Laudantium asperiores corporis nulla et nisi quos.,4
732340,3.03E+11,Denis,Bradtke,2016-09-04,BWC71ROLD0,7271514703,active,single,,7376440626,460.66,credit,2016-09-04,2017-09-04,FALSE,TRUE,FALSE,2016-09-04,,4
184421,4.88E+11,Catheryn,Gutmann,2017-09-04,,,active,single,eric.roob@gmail.com,131357513,290.33,debit,2017-09-04,2014-09-04,FALSE,TRUE,FALSE,2017-09-04,,2
561756,38702603882,Echo,Herman,2015-09-04,6W8ZJ0U5NC,,active,married,,8138246986,164.17,debit,2015-09-04,2017-09-04,TRUE,FALSE,TRUE,2015-09-04,,4
543110,7.75E+11,Avril,Littel,2020-09-04,94332457JE,,active,married,,7215363168,149.96,debit,2020-09-04,2021-09-04,TRUE,TRUE,FALSE,2020-09-04,Sed molestiae eius quaerat aperiam necessitatibus.,4
202044,70431121334,Chet,Torphy,2016-09-04,,,closed,married,,5373515551,67.23,credit,2016-09-04,2019-09-04,FALSE,FALSE,FALSE,2016-09-04,,3
685475,1.76E+11,Chu,Wilderman,2017-09-04,R1F11N3F67,8208113227,closed,married,darrel.kling@hotmail.com,5121655840,615.33,credit,2017-09-04,2016-09-04,FALSE,FALSE,TRUE,2017-09-04,Veniam quo et eveniet nam.,1
42810,4.77E+11,Wenona,Friesen,2019-09-04,,,closed,married,jonathon.harris@yahoo.com,4023430745,252.7,debit,2019-09-04,2018-09-04,FALSE,TRUE,TRUE,2019-09-04,,2
21539,4.48E+11,Kristeen,O'Hara,2018-09-04,,,active,married,reva.harber@yahoo.com,2860468446,432.71,credit,2018-09-04,2014-09-04,TRUE,TRUE,TRUE,2018-09-04,Quidem enim dolores ut qui quis explicabo numquam.,4
365908,4.70E+11,Jimmy,Wunsch,2019-09-04,BIT49S41B9,,active,married,,2075694744,732.14,debit,2019-09-04,2017-09-04,TRUE,TRUE,FALSE,2019-09-04,,3
937939,3.83E+11,Claudio,Hackett,2018-09-04,,1452239770,active,single,,1643081117,878.74,debit,2018-09-04,2014-09-04,TRUE,FALSE,FALSE,2018-09-04,Quia ipsam consequatur omnis voluptates et.,3
457257,7.76E+11,Ethelene,Steuber,2014-09-04,,,active,single,,103000722,585.15,credit,2014-09-04,2020-09-04,FALSE,TRUE,TRUE,2014-09-04,Expedita dolorem architecto sequi sint sunt consequuntur fugiat.,2
345826,6.37E+11,Krystle,Kautzer,2016-09-04,86NQQ5701O,,closed,single,jarvis.fadel@yahoo.com,52641755,240.92,debit,2016-09-04,2019-09-04,FALSE,FALSE,TRUE,2016-09-04,Omnis commodi eum quia molestiae sed.,3
666356,5.40E+11,Cesar,Sauer,2018-09-04,,,closed,married,alfonzo.oberbrunner@yahoo.com,1668327298,228.55,debit,2018-09-04,2015-09-04,FALSE,TRUE,TRUE,2018-09-04,,3
765579,8.71E+11,Jong,Reichert,2014-09-04,,,closed,single,,2639887827,829.89,debit,2014-09-04,2016-09-04,FALSE,FALSE,TRUE,2014-09-04,Blanditiis doloremque impedit minus.,4
82514,1.38E+11,Adriana,Moore,2014-09-04,0AS4X68424,,active,married,,1901760438,506.28,debit,2014-09-04,2014-09-04,TRUE,FALSE,FALSE,2014-09-04,Nulla illum quam.,4
953818,4.05E+11,Deandre,Runolfsdottir,2020-09-04,,6700807185,active,single,,1264635002,290.35,debit,2020-09-04,2020-09-04,TRUE,TRUE,FALSE,2020-09-04,,1
707423,6.48E+11,Leon,Powlowski,2018-09-04,Z7PXXJX969,,closed,married,joane.emard@yahoo.com,6505473224,954.11,debit,2018-09-04,2017-09-04,TRUE,FALSE,FALSE,2018-09-04,Possimus quis ut.,4
337516,8.55E+11,Dominick,Dooley,2014-09-04,,4735718522,active,single,britney.cremin@hotmail.com,6521751720,396.31,debit,2014-09-04,2016-09-04,FALSE,FALSE,FALSE,2014-09-04,,4
277015,6.36E+11,Princess,Cummerata,2019-09-04,F5WJ63IZ1K,8291365449,active,married,,9415479351,624.27,debit,2019-09-04,2018-09-04,TRUE,FALSE,FALSE,2019-09-04,,4
38279,7.96E+11,Boyd,Doyle,2017-09-04,85B2VU437Z,,active,married,,423384470,399.14,credit,2017-09-04,2015-09-04,TRUE,TRUE,FALSE,2017-09-04,Mollitia qui modi accusantium dignissimos quia et.,3
990294,7.17E+11,Rayford,Jacobson,2015-09-04,,9679266894,closed,single,cassy.bode@gmail.com,1090759581,364.69,debit,2015-09-04,2015-09-04,TRUE,FALSE,TRUE,2015-09-04,Adipisci accusamus molestiae.,3
438680,4.87E+11,Gaye,VonRueden,2015-09-04,3T9C4G8374,1203796930,closed,married,kris.hammes@gmail.com,6926974598,974.99,debit,2015-09-04,2015-09-04,TRUE,TRUE,FALSE,2015-09-04,Architecto autem quis in ut sunt dolorum.,3
186959,4.62E+11,Tatyana,Reinger,2014-09-04,9REFLN92VM,8616619023,closed,married,renita.gutmann@hotmail.com,4377800745,42.52,debit,2014-09-04,2021-09-04,FALSE,TRUE,TRUE,2014-09-04,Ipsum in aperiam aliquam suscipit.,2
260641,4.53E+11,Gino,Bode,2019-09-04,,2168978849,closed,single,,7057348675,681.33,credit,2019-09-04,2022-09-04,FALSE,FALSE,TRUE,2019-09-04,,2
178522,5.03E+11,Tynisha,Cole,2017-09-04,9377D2V3O5,,active,married,delila.gleichner@gmail.com,121617489,300.07,credit,2017-09-04,2020-09-04,FALSE,FALSE,TRUE,2017-09-04,,4
469918,1.37E+11,Jerald,Nitzsche,2020-09-04,I6J24EOK82,3904268669,closed,single,,8641927864,387.46,credit,2020-09-04,2018-09-04,FALSE,TRUE,TRUE,2020-09-04,Similique inventore nihil vitae nisi aut excepturi.,4
643845,1.61E+11,Cythia,Feil,2020-09-04,612WD79B20,3182618223,closed,married,maria.gutmann@yahoo.com,1288835406,236.7,credit,2020-09-04,2017-09-04,FALSE,TRUE,FALSE,2020-09-04,Necessitatibus cupiditate iste voluptatum ut expedita ut ea.,4
173201,1.94E+11,Telma,Fritsch,2018-09-04,,3265716169,active,single,,8872037892,234.49,credit,2018-09-04,2021-09-04,TRUE,TRUE,TRUE,2018-09-04,,2
238098,1.21E+11,Suzan,Goodwin,2014-09-04,,,closed,married,kristal.purdy@yahoo.com,7431877126,616.2,credit,2014-09-04,2017-09-04,TRUE,TRUE,FALSE,2014-09-04,,4
534232,62266411744,Williams,Reichert,2014-09-04,W9FSP1Y5T3,4290477961,active,single,lacy.robel@hotmail.com,6841103415,598.01,credit,2014-09-04,2014-09-04,TRUE,FALSE,TRUE,2014-09-04,,4
413118,4.81E+11,Markus,Skiles,2021-09-04,LD9GT956O6,5244539612,closed,single,,5838168822,402.28,debit,2021-09-04,2014-09-04,FALSE,TRUE,FALSE,2021-09-04,,1
614905,6.38E+11,Janey,Kuphal,2016-09-04,,,active,married,darnell.wehner@gmail.com,2285740628,536.29,debit,2016-09-04,2014-09-04,FALSE,TRUE,TRUE,2016-09-04,Odit est aut voluptas id.,4
36084,31274277988,Charlie,Bayer,2018-09-04,,6133972831,active,married,sonja.leffler@hotmail.com,6555245725,15.37,debit,2018-09-04,2018-09-04,FALSE,FALSE,TRUE,2018-09-04,Asperiores modi vel voluptas sit omnis veniam.,4
35725,4.42E+11,Bruno,Romaguera,2014-09-04,,5441193170,active,married,,1249203352,105.8,debit,2014-09-04,2014-09-04,TRUE,TRUE,TRUE,2014-09-04,Repudiandae sunt voluptates esse.,2
717024,1.03E+11,Raven,Cronin,2017-09-04,,4188493160,closed,single,,6078767004,239.59,credit,2017-09-04,2017-09-04,FALSE,TRUE,TRUE,2017-09-04,,2
245080,6.86E+11,Janna,Quigley,2016-09-04,,,active,single,,8884210267,873.9,credit,2016-09-04,2021-09-04,TRUE,TRUE,TRUE,2016-09-04,Iure occaecati explicabo.,3
660757,1.95E+11,Denese,Sipes,2016-09-04,,6252343597,closed,single,waldo.effertz@gmail.com,712909844,642.59,debit,2016-09-04,2014-09-04,FALSE,TRUE,TRUE,2016-09-04,,4
205375,5.81E+11,Gillian,Schiller,2021-09-04,8V9307PCNZ,,active,single,dorine.boyer@gmail.com,2160732580,966.07,debit,2021-09-04,2015-09-04,FALSE,TRUE,FALSE,2021-09-04,Corporis omnis qui nisi quam ut fuga sunt.,3
833430,3.23E+11,Darby,Beer,2019-09-04,151Q844N4A,,closed,single,,9786659103,72.46,debit,2019-09-04,2019-09-04,TRUE,TRUE,TRUE,2019-09-04,,3
556731,3.20E+11,Corine,Runolfsson,2019-09-04,27LD7KEQKM,3614871727,closed,married,,3996230247,925.18,debit,2019-09-04,2019-09-04,FALSE,FALSE,FALSE,2019-09-04,A aut reprehenderit eius omnis occaecati sed.,4
435158,2.09E+11,Stephan,Cummerata,2014-09-04,,1247968932,closed,single,kortney.jacobi@yahoo.com,832700371,606.65,debit,2014-09-04,2022-09-04,FALSE,FALSE,FALSE,2014-09-04,Odio voluptate nesciunt accusantium nam debitis facere repudiandae.,1
